CH 0 ADC 27 UN 0 OV 0 
CH 0 ADC 173 UN 0 OV 0 
EV 214 
CH 0 ADC 29 UN 0 OV 0 
CH 0 ADC 192 UN 0 OV 0 
EV 215 
CH 0 ADC 44 UN 0 OV 0 
CH 0 ADC 311 UN 0 OV 0 
EV 216 
CH 0 ADC 47 UN 0 OV 0 
CH 0 ADC 341 UN 0 OV 0 
EV 217 
CH 0 ADC 41 UN 0 OV 0 
CH 0 ADC 289 UN 0 OV 0 
EV 218 
CH 0 ADC 40 UN 0 OV 0 
CH 0 ADC 277 UN 0 OV 0 
EV 219 
CH 0 ADC 50 UN 0 OV 0 
CH 0 ADC 361 UN 0 OV 0 
EV 220 
CH 0 ADC 51 UN 0 OV 0 
CH 0 ADC 365 UN 0 OV 0 
EV 221 
CH 0 ADC 44 UN 0 OV 0 
CH 0 ADC 308 UN 0 OV 0 
EV 222 
CH 0 ADC 38 UN 0 OV 0 
CH 0 ADC 264 UN 0 OV 0 
EV 223 
CH 0 ADC 38 UN 0 OV 0 
CH 0 ADC 257 UN 0 OV 0 
EV 224 
CH 0 ADC 40 UN 0 OV 0 
CH 0 ADC 284 UN 0 OV 0 
EV 225 
CH 0 ADC 44 UN 0 OV 0 
CH 0 ADC 311 UN 0 OV 0 
EV 226 
CH 0 ADC 47 UN 0 OV 0 
CH 0 ADC 337 UN 0 OV 0 
EV 227 
CH 0 ADC 46 UN 0 OV 0 
CH 0 ADC 326 UN 0 OV 0 
EV 228 
CH 0 ADC 44 UN 0 OV 0 
CH 0 ADC 307 UN 0 OV 0 
EV 229 
CH 0 ADC 39 UN 0 OV 0 
CH 0 ADC 271 UN 0 OV 0 
EV 230 
CH 0 ADC 37 UN 0 OV 0 
CH 0 ADC 255 UN 0 OV 0 
EV 231 
CH 0 ADC 39 UN 0 OV 0 
CH 0 ADC 270 UN 0 OV 0 
EV 232 
CH 0 ADC 42 UN 0 OV 0 
CH 0 ADC 289 UN 0 OV 0 
EV 233 
CH 0 ADC 44 UN 0 OV 0 
CH 0 ADC 314 UN 0 OV 0 
EV 234 
CH 0 ADC 44 UN 0 OV 0 
CH 0 ADC 306 UN 0 OV 0 
EV 235 
CH 0 ADC 40 UN 0 OV 0 
CH 0 ADC 279 UN 0 OV 0 
EV 236 
CH 0 ADC 39 UN 0 OV 0 
CH 0 ADC 266 UN 0 OV 0 
EV 237 
CH 0 ADC 38 UN 0 OV 0 
CH 0 ADC 260 UN 0 OV 0 
EV 238 
CH 0 ADC 38 UN 0 OV 0 
CH 0 ADC 267 UN 0 OV 0 
EV 239 
CH 0 ADC 41 UN 0 OV 0 
CH 0 ADC 292 UN 0 OV 0 
EV 240 
CH 0 ADC 44 UN 0 OV 0 
CH 0 ADC 313 UN 0 OV 0 
EV 241 
CH 0 ADC 46 UN 0 OV 0 
CH 0 ADC 329 UN 0 OV 0 
EV 242 
CH 0 ADC 43 UN 0 OV 0 
CH 0 ADC 304 UN 0 OV 0 
EV 243 
CH 0 ADC 37 UN 0 OV 0 
CH 0 ADC 258 UN 0 OV 0 
EV 244 
CH 0 ADC 38 UN 0 OV 0 
CH 0 ADC 263 UN 0 OV 0 
EV 245 
CH 0 ADC 40 UN 0 OV 0 
CH 0 ADC 279 UN 0 OV 0 
EV 246 
CH 0 ADC 42 UN 0 OV 0 
CH 0 ADC 299 UN 0 OV 0 
EV 247 
CH 0 ADC 44 UN 0 OV 0 
CH 0 ADC 311 UN 0 OV 0 
EV 248 
CH 0 ADC 43 UN 0 OV 0 
CH 0 ADC 302 UN 0 OV 0 
EV 249 
CH 0 ADC 41 UN 0 OV 0 
CH 0 ADC 287 UN 0 OV 0 
EV 250 
CH 0 ADC 39 UN 0 OV 0 
CH 0 ADC 272 UN 0 OV 0 
EV 251 
